caseid,birthyr,gender,race,educ,pid3,pid7,presvote20post,inputstate,region,party,visits_adult,visits_nonadult,visits,prop_adult_visits,rep,duration_adult,duration_nonadult,duration,prop_adult_duration,yes_visit_adults,race2,cohort,age,age2,educ2
204450829,2000,1,2,3,3,4,6,48,3,I,4611.0,37001.0,41612.0,11.080938190906469,,52086.0,568895.0,620981.0,8.387696241914004,1.0,2,2000,23,529,3
204557249,1954,2,1,1,2,6,6,40,3,R,0.0,160.0,160.0,0.0,1.0,0.0,8737.0,8737.0,0.0,0.0,1,1950,69,4761,1
2046153,1968,1,1,2,2,7,2,55,2,R,1183.0,16282.0,17465.0,6.773547094188377,1.0,17478.0,336090.0,353568.0,4.943320662503394,1.0,1,1970,55,3025,2
204625113,1956,2,1,2,1,1,1,48,3,D,0.0,9362.0,9362.0,0.0,0.0,0.0,352821.0,352821.0,0.0,0.0,1,1960,67,4489,2
205160605,1983,2,1,6,5,8,2,48,3,,0.0,4080.0,4080.0,0.0,,0.0,105481.0,105481.0,0.0,0.0,1,1980,40,1600,4
2053065,1972,2,2,4,1,1,1,13,3,D,0.0,2475.0,2475.0,0.0,0.0,0.0,367516.0,367516.0,0.0,0.0,2,1970,51,2601,4
205323077,1972,1,1,3,2,7,2,45,3,R,0.0,1033.0,1033.0,0.0,1.0,0.0,248776.0,248776.0,0.0,0.0,1,1970,51,2601,3
205620321,1956,1,1,2,1,1,1,55,2,D,21.0,9867.0,9888.0,0.21237864077669902,0.0,400.0,165712.0,166112.0,0.24080138701598922,1.0,1,1960,67,4489,2
205649397,1946,2,1,2,1,1,1,37,3,D,0.0,22.0,22.0,0.0,0.0,0.0,116.0,116.0,0.0,0.0,1,1950,77,5929,2
205936309,1980,1,2,4,1,2,1,13,3,D,,,,,0.0,,,,,,2,1980,43,1849,4
206433705,1938,2,1,3,2,7,2,41,4,R,0.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,1,1940,85,7225,3
206482981,1960,2,1,4,2,6,2,29,2,R,0.0,20929.0,20929.0,0.0,1.0,0.0,591351.0,591351.0,0.0,0.0,1,1960,63,3969,4
206760065,1963,2,5,1,2,7,-1,40,3,R,0.0,70.0,70.0,0.0,1.0,0.0,4056.0,4056.0,0.0,0.0,5,1960,60,3600,1
2079493,1953,2,1,2,2,6,1,6,4,R,0.0,6222.0,6222.0,0.0,1.0,0.0,326474.0,326474.0,0.0,0.0,1,1950,70,4900,2
208194341,1963,2,1,5,-1,-1,-1,21,3,,0.0,9326.0,9326.0,0.0,,0.0,479323.0,479323.0,0.0,0.0,1,1960,60,3600,4
208262549,2003,1,4,1,5,4,6,48,3,I,0.0,2320.0,2320.0,0.0,,0.0,58871.0,58871.0,0.0,0.0,4,2000,20,400,1
208352141,1963,2,1,3,3,4,2,12,3,I,0.0,7361.0,7361.0,0.0,,0.0,133831.0,133831.0,0.0,0.0,1,1960,60,3600,3
208399637,1962,2,1,5,1,2,1,21,3,D,0.0,145.0,145.0,0.0,0.0,0.0,11080.0,11080.0,0.0,0.0,1,1960,61,3721,4
2084559,1968,2,3,2,1,2,1,34,1,D,0.0,7439.0,7439.0,0.0,0.0,0.0,276601.0,276601.0,0.0,0.0,3,1970,55,3025,2
208561057,1990,2,1,2,2,7,2,36,1,R,0.0,1131.0,1131.0,0.0,1.0,0.0,23764.0,23764.0,0.0,0.0,1,1990,33,1089,2
2091803,1946,1,1,2,2,7,2,12,3,R,0.0,5647.0,5647.0,0.0,1.0,0.0,241002.0,241002.0,0.0,0.0,1,1950,77,5929,2
209200697,1987,1,1,2,-1,-1,-1,55,2,,0.0,832.0,832.0,0.0,,0.0,78389.0,78389.0,0.0,0.0,1,1990,36,1296,2
209277141,1972,1,1,4,2,6,2,27,2,R,0.0,92.0,92.0,0.0,1.0,0.0,16988.0,16988.0,0.0,0.0,1,1970,51,2601,4
209668689,2000,1,1,2,3,4,-1,12,3,I,0.0,41.0,41.0,0.0,,0.0,26832.0,26832.0,0.0,0.0,1,2000,23,529,2
210012397,1961,1,5,4,1,1,1,20,2,D,700.0,6097.0,6797.0,10.298661174047375,0.0,15268.0,115331.0,130599.0,11.690748014915888,1.0,5,1960,62,3844,4
210158485,1979,2,1,3,2,6,2,47,3,R,1.0,534.0,535.0,0.1869158878504673,1.0,0.0,35210.0,35210.0,0.0,1.0,1,1980,44,1936,3
210277869,1965,2,1,3,2,7,2,48,3,R,2.0,343.0,345.0,0.5797101449275363,1.0,48.0,19576.0,19624.0,0.24459845087647777,1.0,1,1960,58,3364,3
210362181,1979,2,3,3,1,1,1,53,4,D,1420.0,1934.0,3354.0,42.33750745378652,0.0,327216.0,103602.0,430818.0,75.9522582621896,1.0,3,1980,44,1936,3
2109537,1951,2,1,2,1,1,1,17,2,D,0.0,8720.0,8720.0,0.0,0.0,0.0,198157.0,198157.0,0.0,0.0,1,1950,72,5184,2
211091057,1995,2,1,1,-1,-1,-1,48,3,,0.0,276.0,276.0,0.0,,0.0,9983.0,9983.0,0.0,0.0,1,2000,28,784,1
211431193,1963,2,1,5,1,1,1,34,1,D,0.0,4449.0,4449.0,0.0,0.0,0.0,231837.0,231837.0,0.0,0.0,1,1960,60,3600,4
212105717,1968,2,1,5,-1,-1,-1,8,4,,0.0,6978.0,6978.0,0.0,,0.0,150674.0,150674.0,0.0,0.0,1,1970,55,3025,4
212617425,1997,2,2,4,-1,-1,-1,37,3,,0.0,4515.0,4515.0,0.0,,0.0,61288.0,61288.0,0.0,0.0,2,2000,26,676,4
213028557,1952,2,1,5,1,1,1,41,4,D,0.0,148.0,148.0,0.0,0.0,0.0,4520.0,4520.0,0.0,0.0,1,1950,71,5041,4
213370877,1965,2,1,3,3,5,2,4,4,R,41.0,4482.0,4523.0,0.9064780013265532,1.0,4286.0,102314.0,106600.0,4.020637898686679,1.0,1,1960,58,3364,3
213655221,1976,2,1,2,5,4,-1,13,3,I,0.0,4039.0,4039.0,0.0,,0.0,49133.0,49133.0,0.0,0.0,1,1980,47,2209,2
213819745,1962,2,1,2,1,2,-1,21,3,D,0.0,1733.0,1733.0,0.0,0.0,0.0,43696.0,43696.0,0.0,0.0,1,1960,61,3721,2
214407333,1954,2,1,5,2,6,2,46,2,R,0.0,13185.0,13185.0,0.0,1.0,0.0,519057.0,519057.0,0.0,0.0,1,1950,69,4761,4
214412653,1969,2,1,3,3,5,2,17,2,R,0.0,173.0,173.0,0.0,1.0,0.0,6212.0,6212.0,0.0,0.0,1,1970,54,2916,3
214518153,1972,2,1,3,1,2,6,26,2,D,10.0,100.0,110.0,9.090909090909092,0.0,1986.0,2815.0,4801.0,41.366382003749216,1.0,1,1970,51,2601,3
2146835,1941,1,1,3,1,1,1,41,4,D,0.0,2056.0,2056.0,0.0,0.0,0.0,912027.0,912027.0,0.0,0.0,1,1940,82,6724,3
215010721,1972,1,1,2,3,4,5,4,4,I,727.0,13589.0,14316.0,5.078234143615535,,47874.0,447408.0,495282.0,9.666008455788823,1.0,1,1970,51,2601,2
215261525,1988,2,1,5,1,2,1,5,3,D,2.0,7456.0,7458.0,0.026816840976133013,0.0,88.0,222757.0,222845.0,0.03948933114945365,1.0,1,1990,35,1225,4
216048809,1979,2,1,5,1,1,1,39,2,D,0.0,551.0,551.0,0.0,0.0,0.0,15507.0,15507.0,0.0,0.0,1,1980,44,1936,4
216052633,1966,1,1,2,3,4,2,33,1,I,0.0,8243.0,8243.0,0.0,,0.0,248191.0,248191.0,0.0,0.0,1,1970,57,3249,2
216457,1976,2,1,2,2,7,2,27,2,R,0.0,1771.0,1771.0,0.0,1.0,0.0,52113.0,52113.0,0.0,0.0,1,1980,47,2209,2
2167149,1933,1,1,2,2,7,2,19,2,R,0.0,8252.0,8252.0,0.0,1.0,0.0,93472.0,93472.0,0.0,0.0,1,1930,90,8100,2
216812081,1947,1,4,6,1,1,-1,-1,-1,D,2.0,8236.0,8238.0,0.024277737314882253,0.0,6.0,257062.0,257068.0,0.0023340127903900914,1.0,4,1950,76,5776,4
2171195,1960,1,1,5,2,7,2,37,3,R,2.0,1797.0,1799.0,0.11117287381878821,1.0,4.0,62358.0,62362.0,0.006414162470735383,1.0,1,1960,63,3969,4
217150353,1979,2,1,2,5,8,6,47,3,,0.0,974.0,974.0,0.0,,0.0,57390.0,57390.0,0.0,0.0,1,1980,44,1936,2
217191545,1964,2,1,4,1,2,1,41,4,D,0.0,3439.0,3439.0,0.0,0.0,0.0,207789.0,207789.0,0.0,0.0,1,1960,59,3481,4
217806309,1956,2,1,2,2,7,2,56,4,R,0.0,14379.0,14379.0,0.0,1.0,0.0,475578.0,475578.0,0.0,0.0,1,1960,67,4489,2
218611053,1976,2,1,2,2,7,2,36,1,R,0.0,3444.0,3444.0,0.0,1.0,0.0,180285.0,180285.0,0.0,0.0,1,1980,47,2209,2
218746945,1993,2,1,2,1,2,6,36,1,D,52.0,830.0,882.0,5.895691609977324,0.0,5010.0,33989.0,38999.0,12.846483243160081,1.0,1,1990,30,900,2
219060241,1982,2,1,2,3,8,-1,34,1,,0.0,7237.0,7237.0,0.0,,0.0,71123.0,71123.0,0.0,0.0,1,1980,41,1681,2
219068937,1987,2,4,6,2,6,-1,10,3,R,,,,,1.0,,,,,,4,1990,36,1296,4
219232573,1976,2,2,3,1,1,1,51,3,D,681.0,891.0,1572.0,43.320610687022906,0.0,32412.0,22406.0,54818.0,59.1265642672115,1.0,2,1980,47,2209,3
219256429,1957,1,6,6,-1,-1,-1,12,3,,8.0,3375.0,3383.0,0.23647650014779784,,66.0,50919.0,50985.0,0.12944983818770225,1.0,5,1960,66,4356,4
219344965,1996,2,1,3,1,1,6,40,3,D,3.0,230.0,233.0,1.2875536480686696,0.0,516.0,13602.0,14118.0,3.654908627284318,1.0,1,2000,27,729,3
219478189,1987,2,1,5,3,4,2,21,3,I,2.0,576.0,578.0,0.34602076124567477,,6.0,23836.0,23842.0,0.02516567402063585,1.0,1,1990,36,1296,4
219478277,1965,2,3,5,4,8,-1,37,3,,0.0,280.0,280.0,0.0,,0.0,8556.0,8556.0,0.0,0.0,3,1960,58,3364,4
219493349,2002,2,1,3,3,4,1,29,2,I,89.0,452.0,541.0,16.45101663585952,,11172.0,66480.0,77652.0,14.387266264874054,1.0,1,2000,21,441,3
220056537,1958,2,1,6,2,7,2,30,4,R,180.0,3791.0,3971.0,4.5328632586250315,1.0,18742.0,144385.0,163127.0,11.489207795153469,1.0,1,1960,65,4225,4
220086349,1999,1,6,2,3,3,6,41,4,D,6.0,140.0,146.0,4.10958904109589,0.0,422.0,5540.0,5962.0,7.078161690707817,1.0,5,2000,24,576,2
220335253,1995,1,4,2,1,2,-1,17,2,D,0.0,4384.0,4384.0,0.0,0.0,0.0,69362.0,69362.0,0.0,0.0,4,2000,28,784,2
220476725,1971,2,1,4,2,7,2,8,4,R,0.0,1064.0,1064.0,0.0,1.0,0.0,37136.0,37136.0,0.0,0.0,1,1970,52,2704,4
220886017,1965,1,1,2,4,3,6,25,1,D,0.0,1088.0,1088.0,0.0,0.0,0.0,71474.0,71474.0,0.0,0.0,1,1960,58,3364,2
2210037,1942,1,3,1,1,1,1,36,1,D,0.0,12938.0,12938.0,0.0,0.0,0.0,209350.0,209350.0,0.0,0.0,3,1940,81,6561,1
222701181,1958,2,1,4,1,2,1,6,4,D,0.0,3568.0,3568.0,0.0,0.0,0.0,183261.0,183261.0,0.0,0.0,1,1960,65,4225,4
223002933,1978,1,4,6,1,2,1,6,4,D,225.0,4675.0,4900.0,4.591836734693878,0.0,8830.0,154502.0,163332.0,5.406166580951681,1.0,4,1980,45,2025,4
223864433,1980,2,1,3,5,8,6,54,3,,2.0,1292.0,1294.0,0.1545595054095827,,2.0,33706.0,33708.0,0.005933309600094933,1.0,1,1980,43,1849,3
223907837,1956,2,1,2,2,7,2,42,1,R,0.0,2512.0,2512.0,0.0,1.0,0.0,135821.0,135821.0,0.0,0.0,1,1960,67,4489,2
2239413,1942,1,1,1,2,7,2,4,4,R,172.0,10395.0,10567.0,1.6277089050818587,1.0,2886.0,278467.0,281353.0,1.0257576780770064,1.0,1,1940,81,6561,1
224367081,1971,2,1,3,1,1,1,23,1,D,0.0,1494.0,1494.0,0.0,0.0,0.0,36245.0,36245.0,0.0,0.0,1,1970,52,2704,3
225137717,2001,1,1,3,2,6,-1,51,3,R,0.0,8778.0,8778.0,0.0,1.0,0.0,288133.0,288133.0,0.0,0.0,1,2000,22,484,3
2253253,1961,1,1,6,1,1,1,35,4,D,2599.0,7397.0,9996.0,26.000400160064025,0.0,144490.0,590610.0,735100.0,19.655829138892667,1.0,1,1960,62,3844,4
225883357,1954,2,2,3,5,8,-1,36,1,,0.0,18968.0,18968.0,0.0,,0.0,228817.0,228817.0,0.0,0.0,2,1950,69,4761,3
2260987,1963,1,1,3,2,7,2,48,3,R,364.0,1339.0,1703.0,21.374045801526716,1.0,38770.0,80700.0,119470.0,32.45166150498033,1.0,1,1960,60,3600,3
226524537,1979,2,1,2,5,5,6,36,1,R,0.0,799.0,799.0,0.0,1.0,0.0,86128.0,86128.0,0.0,0.0,1,1980,44,1936,2
226587145,1972,2,1,2,2,7,2,47,3,R,0.0,471.0,471.0,0.0,1.0,0.0,27972.0,27972.0,0.0,0.0,1,1970,51,2601,2
226708285,1956,2,1,3,2,6,-1,39,2,R,12.0,18487.0,18499.0,0.06486837126331153,1.0,228.0,407046.0,407274.0,0.05598196791349313,1.0,1,1960,67,4489,3
227055517,1950,2,1,3,3,4,2,48,3,I,2.0,1110.0,1112.0,0.1798561151079137,,770.0,121267.0,122037.0,0.6309561854191762,1.0,1,1950,73,5329,3
227173505,1998,1,6,5,1,1,6,42,1,D,0.0,1987.0,1987.0,0.0,0.0,0.0,33247.0,33247.0,0.0,0.0,5,2000,25,625,4
2272655,1943,1,1,6,1,1,1,31,2,D,0.0,3091.0,3091.0,0.0,0.0,0.0,166124.0,166124.0,0.0,0.0,1,1940,80,6400,4
227459329,1993,2,2,2,1,2,6,26,2,D,0.0,18.0,18.0,0.0,0.0,0.0,7986.0,7986.0,0.0,0.0,2,1990,30,900,2
227619185,1990,1,1,3,1,1,1,44,1,D,2.0,3872.0,3874.0,0.05162622612287042,0.0,20.0,49943.0,49963.0,0.04002962192022096,1.0,1,1990,33,1089,3
227982489,1954,1,1,2,-1,-1,-1,24,3,,0.0,287.0,287.0,0.0,,0.0,5262.0,5262.0,0.0,0.0,1,1950,69,4761,2
2282919,1965,1,1,2,2,7,2,55,2,R,183.0,2389.0,2572.0,7.115085536547435,1.0,15706.0,100825.0,116531.0,13.477958654778558,1.0,1,1960,58,3364,2
228445537,1971,1,1,5,2,7,2,17,2,R,0.0,8796.0,8796.0,0.0,1.0,0.0,337573.0,337573.0,0.0,0.0,1,1970,52,2704,4
228845729,1974,2,1,3,2,6,2,42,1,R,0.0,1196.0,1196.0,0.0,1.0,0.0,73193.0,73193.0,0.0,0.0,1,1970,49,2401,3
228847105,1955,2,1,4,-1,-1,-1,12,3,,47.0,4548.0,4595.0,1.0228509249183897,,348.0,101997.0,102345.0,0.3400263813571743,1.0,1,1960,68,4624,4
2288993,1953,1,1,4,2,6,2,32,4,R,473.0,6399.0,6872.0,6.883003492433061,1.0,19810.0,135624.0,155434.0,12.74495927531943,1.0,1,1950,70,4900,4
229060941,1944,2,1,2,1,1,6,21,3,D,0.0,18564.0,18564.0,0.0,0.0,0.0,460899.0,460899.0,0.0,0.0,1,1940,79,6241,2
229095257,1989,2,2,3,1,1,1,37,3,D,0.0,2046.0,2046.0,0.0,0.0,0.0,92535.0,92535.0,0.0,0.0,2,1990,34,1156,3
229435573,1969,2,1,5,3,4,1,6,4,I,0.0,993.0,993.0,0.0,,0.0,55258.0,55258.0,0.0,0.0,1,1970,54,2916,4
229813265,1981,2,2,6,1,1,1,36,1,D,47.0,6575.0,6622.0,0.7097553609181516,0.0,1446.0,282451.0,283897.0,0.5093396548748313,1.0,2,1980,42,1764,4
230267613,1966,2,1,3,2,7,2,12,3,R,0.0,1169.0,1169.0,0.0,1.0,0.0,59375.0,59375.0,0.0,0.0,1,1970,57,3249,3
230808589,1978,2,1,3,2,7,-1,19,2,R,,,,,1.0,,,,,,1,1980,45,2025,3
2310101,1977,1,1,4,3,5,2,17,2,R,0.0,290.0,290.0,0.0,1.0,0.0,5762.0,5762.0,0.0,0.0,1,1980,46,2116,4
231014749,1984,1,4,6,3,4,6,37,3,I,0.0,259.0,259.0,0.0,,0.0,8673.0,8673.0,0.0,0.0,4,1980,39,1521,4
2314047,1950,1,1,5,3,3,1,12,3,D,0.0,1783.0,1783.0,0.0,0.0,0.0,27979.0,27979.0,0.0,0.0,1,1950,73,5329,4
231432505,1969,2,3,2,1,1,1,48,3,D,0.0,2065.0,2065.0,0.0,0.0,0.0,30740.0,30740.0,0.0,0.0,3,1970,54,2916,2
2316473,1961,1,2,3,1,2,1,37,3,D,34.0,14232.0,14266.0,0.23832889387354547,0.0,2294.0,423976.0,426270.0,0.5381565674337861,1.0,2,1960,62,3844,3
2316839,1963,2,1,2,-1,-1,-1,17,2,,0.0,5861.0,5861.0,0.0,,0.0,339778.0,339778.0,0.0,0.0,1,1960,60,3600,2
232001853,1967,1,1,4,1,1,1,55,2,D,0.0,1402.0,1402.0,0.0,0.0,0.0,91980.0,91980.0,0.0,0.0,1,1970,56,3136,4
232501693,1960,1,1,3,1,1,2,19,2,D,0.0,1632.0,1632.0,0.0,0.0,0.0,22546.0,22546.0,0.0,0.0,1,1960,63,3969,3
232776057,1948,1,1,2,2,7,-1,5,3,R,0.0,1318.0,1318.0,0.0,1.0,0.0,71411.0,71411.0,0.0,0.0,1,1950,75,5625,2
2328591,1934,2,1,2,2,7,2,6,4,R,,,,,1.0,,,,,,1,1930,89,7921,2
232872673,1989,1,1,3,1,2,1,29,2,D,29.0,3007.0,3036.0,0.9552042160737813,0.0,1938.0,164598.0,166536.0,1.1637123504827784,1.0,1,1990,34,1156,3
2329325,1975,2,1,5,2,6,2,26,2,R,0.0,321.0,321.0,0.0,1.0,0.0,21452.0,21452.0,0.0,0.0,1,1980,48,2304,4
2330841,1979,2,1,4,3,3,1,51,3,D,36.0,6469.0,6505.0,0.5534204458109147,0.0,3644.0,349671.0,353315.0,1.0313742694196397,1.0,1,1980,44,1936,4
233426857,1959,2,1,3,2,6,2,36,1,R,0.0,17.0,17.0,0.0,1.0,0.0,734.0,734.0,0.0,0.0,1,1960,64,4096,3
233644629,1983,1,1,2,3,4,2,42,1,I,7.0,3164.0,3171.0,0.22075055187637968,,894.0,99574.0,100468.0,0.8898355695345781,1.0,1,1980,40,1600,2
233672493,1977,2,1,2,1,1,1,51,3,D,9.0,30576.0,30585.0,0.029426189308484552,0.0,406.0,631811.0,632217.0,0.06421845663751528,1.0,1,1980,46,2116,2
233690901,1975,2,1,5,1,1,1,12,3,D,0.0,5487.0,5487.0,0.0,0.0,0.0,298468.0,298468.0,0.0,0.0,1,1980,48,2304,4
233892273,1995,1,1,2,3,3,6,42,1,D,0.0,2.0,2.0,0.0,0.0,0.0,170.0,170.0,0.0,0.0,1,2000,28,784,2
234236841,1974,2,1,4,2,7,2,39,2,R,0.0,62.0,62.0,0.0,1.0,0.0,1256.0,1256.0,0.0,0.0,1,1970,49,2401,4
234427865,1973,1,1,3,3,4,2,21,3,I,59.0,12713.0,12772.0,0.46194801127466334,,29282.0,843803.0,873085.0,3.3538544357078632,1.0,1,1970,50,2500,3
234553349,1956,1,1,4,3,3,6,36,1,D,0.0,3550.0,3550.0,0.0,0.0,0.0,180033.0,180033.0,0.0,0.0,1,1960,67,4489,4
234680225,1980,1,3,6,1,2,-1,12,3,D,2.0,13831.0,13833.0,0.01445817971517386,0.0,84.0,456406.0,456490.0,0.018401279327038927,1.0,3,1980,43,1849,4
2352659,1949,1,1,6,2,6,1,49,4,R,0.0,3430.0,3430.0,0.0,1.0,0.0,71390.0,71390.0,0.0,0.0,1,1950,74,5476,4
235562221,1980,1,1,2,3,4,6,47,3,I,,,,,,,,,,,1,1980,43,1849,2
235585525,1991,2,3,2,2,6,-1,12,3,R,0.0,1138.0,1138.0,0.0,1.0,0.0,24182.0,24182.0,0.0,0.0,3,1990,32,1024,2
235792569,1984,1,2,3,1,1,1,9,1,D,4.0,1497.0,1501.0,0.2664890073284477,0.0,58.0,120417.0,120475.0,0.04814276820917203,1.0,2,1980,39,1521,3
235818525,1981,2,1,1,1,2,1,47,3,D,2.0,1003.0,1005.0,0.1990049751243781,0.0,982.0,42329.0,43311.0,2.2673223892313734,1.0,1,1980,42,1764,1
236720557,1994,1,1,6,1,1,1,45,3,D,0.0,45.0,45.0,0.0,0.0,0.0,266.0,266.0,0.0,0.0,1,1990,29,841,4
236794249,1960,2,2,1,1,1,1,37,3,D,0.0,5555.0,5555.0,0.0,0.0,0.0,143146.0,143146.0,0.0,0.0,2,1960,63,3969,1
237094905,1964,2,1,3,-1,-1,-1,54,3,,0.0,12616.0,12616.0,0.0,,0.0,155353.0,155353.0,0.0,0.0,1,1960,59,3481,3
237139225,2001,2,3,3,1,1,1,36,1,D,0.0,1111.0,1111.0,0.0,0.0,0.0,81181.0,81181.0,0.0,0.0,3,2000,22,484,3
237444549,1954,2,2,3,1,1,1,25,1,D,0.0,1200.0,1200.0,0.0,0.0,0.0,65496.0,65496.0,0.0,0.0,2,1950,69,4761,3
237685013,1951,1,1,6,2,7,2,42,1,R,10.0,19220.0,19230.0,0.05200208008320333,1.0,198.0,677677.0,677875.0,0.02920892494929006,1.0,1,1950,72,5184,4
2376943,1983,1,1,6,2,7,2,19,2,R,795.0,2889.0,3684.0,21.579804560260587,1.0,22088.0,359072.0,381160.0,5.794941756742576,1.0,1,1980,40,1600,4
2378833,1952,1,1,3,2,7,2,40,3,R,0.0,4162.0,4162.0,0.0,1.0,0.0,74084.0,74084.0,0.0,0.0,1,1950,71,5041,3
238181637,1965,1,1,3,3,4,2,24,3,I,20.0,468.0,488.0,4.098360655737705,,2058.0,27283.0,29341.0,7.014075866534883,1.0,1,1960,58,3364,3
238247969,2003,2,1,1,1,1,6,25,1,D,0.0,1592.0,1592.0,0.0,0.0,0.0,160806.0,160806.0,0.0,0.0,1,2000,20,400,1
239011341,1971,1,1,2,2,7,2,19,2,R,45.0,206.0,251.0,17.928286852589643,1.0,5572.0,11681.0,17253.0,32.295832608821655,1.0,1,1970,52,2704,2
239404709,1946,1,1,4,2,7,-1,48,3,R,0.0,2244.0,2244.0,0.0,1.0,0.0,93785.0,93785.0,0.0,0.0,1,1950,77,5929,4
239501149,1977,1,1,2,3,4,2,42,1,I,0.0,1818.0,1818.0,0.0,,0.0,309785.0,309785.0,0.0,0.0,1,1980,46,2116,2
239957437,1964,2,1,4,2,6,2,39,2,R,0.0,15566.0,15566.0,0.0,1.0,0.0,203585.0,203585.0,0.0,0.0,1,1960,59,3481,4
2399787,1950,2,1,5,2,7,2,36,1,R,0.0,9404.0,9404.0,0.0,1.0,0.0,415205.0,415205.0,0.0,0.0,1,1950,73,5329,4
240016889,1983,2,1,3,-1,-1,-1,45,3,,0.0,62.0,62.0,0.0,,0.0,8510.0,8510.0,0.0,0.0,1,1980,40,1600,3
240143533,1976,2,3,3,1,2,2,6,4,D,0.0,1510.0,1510.0,0.0,0.0,0.0,36112.0,36112.0,0.0,0.0,3,1980,47,2209,3
2401499,1952,2,1,5,1,1,1,21,3,D,0.0,4184.0,4184.0,0.0,0.0,0.0,107541.0,107541.0,0.0,0.0,1,1950,71,5041,4
2403639,1957,2,1,5,3,3,1,29,2,D,0.0,2587.0,2587.0,0.0,0.0,0.0,56708.0,56708.0,0.0,0.0,1,1960,66,4356,4
240454485,2000,2,4,3,2,6,-1,17,2,R,,,,,1.0,,,,,,4,2000,23,529,3
240530409,1978,2,1,3,2,7,2,5,3,R,0.0,1040.0,1040.0,0.0,1.0,0.0,113131.0,113131.0,0.0,0.0,1,1980,45,2025,3
241154313,1946,2,1,2,-1,-1,-1,12,3,,0.0,81.0,81.0,0.0,,0.0,875.0,875.0,0.0,0.0,1,1950,77,5929,2
